Parameter,mean,se_mean,sd,2.5%,25%,50%,75%,97.5%,n_eff,Rhat,valid,Q5,Q50,Q95,MCSE_Q2.5,MCSE_Q25,MCSE_Q50,MCSE_Q75,MCSE_Q97.5,MCSE_SD,Bulk_ESS,Tail_ESS
N1_0[5],414869.51254931156,105.25765474266109,6727.408814488437,401709.90249838366,410309.9111802776,414834.30451874394,419464.9330886438,427995.9265353715,3991,1.000236854069288,1,403842.9546196941,414834.30451874394,426055.23366959236,187.16111152261146,141.02418341499288,150.53598042958765,159.34856399570708,305.6377830702404,74.43371629819143,4112,4097
N2_0[1],0.042286721286785116,2.962658810416403e-4,0.011965550084827482,0.023696767973264938,0.03380207385526307,0.0408997209428835,0.048852191485624044,0.06966756959417292,1637,1.001530874193238,1,0.02556335197734346,0.0408997209428835,0.0639700971451059,3.537849991713613e-4,3.3365654568104017e-4,3.04396643071983e-4,4.071528236571434e-4,8.450901374097639e-4,2.0952908350266783e-4,1445,1173
N2_0[2],0.08081447285010225,8.338294489429585e-4,0.02397641155899945,0.04945351926307812,0.06452240411441448,0.07554989957070261,0.09139904330457571,0.14090330371672707,820,1.0003818965293767,1,0.05283695926735136,0.07554989957070261,0.12693203973366163,4.415091502282219e-4,3.342946104818445e-4,6.022548658383767e-4,9.525524853004202e-4,0.005310411260565376,6.424077802080377e-4,1189,705
N2_0[3],0.045959260611473936,2.1425679583181998e-4,0.008926935564662584,0.030493518070516097,0.03962268896700401,0.04539098619473621,0.05181618592161491,0.06481721926904914,1736,1.00279668309734,1,0.032437017943013804,0.04539098619473621,0.06148049419472207,3.661025595452661e-4,2.722986456153327e-4,2.560098244639916e-4,2.3501051336077827e-4,5.124978518237511e-4,1.515278954227942e-4,1727,2758
N2_0[4],0.018331790745138733,1.7683434435785222e-4,0.006377103521748586,0.009064932502045127,0.014240604718651774,0.017446252573371422,0.021259688655147085,0.032651352058375875,1320,1.001471831346864,1,0.010126877119618924,0.017446252573371422,0.029130885000751804,1.636395656840926e-4,1.215537058936603e-4,1.3231656811294248e-4,2.3571036789333914e-4,7.579487945718645e-4,1.3006027460984857e-4,1584,1100
N2_0[5],0.05519954411157336,3.734544106066459e-4,0.013595797816839426,0.03151199674947964,0.045514119636112974,0.05446483382621724,0.06347647245272235,0.08464883526320674,1327,1.00243011466386,1,0.03471161836170267,0.05446483382621724,0.07960304607764697,0.0013442973135420842,4.95649029098922e-4,3.737613599392557e-4,4.018116040853878e-4,6.484163161320083e-4,2.641302812628226e-4,1189,925
N3_0[1],0.0032460135358253982,1.904415813888111e-5,7.598003305682404e-4,0.0018651709171467014,0.002715556995091815,0.003213231745391395,0.003737996723097253,0.004826318519108433,1574,1.001430118227543,1,0.0020648752229979594,0.003213231745391395,0.004570948194233712,2.9967853674154688e-5,1.557851532239026e-5,1.9144575597052895e-5,3.35989459401304e-5,4.1208399036142714e-5,1.394884285556606e-5,1652,1743
N3_0[2],0.007262901142747429,4.563606782684144e-5,0.001413613019107862,0.0044537796240687304,0.006336862852417489,0.007280192251402244,0.008209666228934952,0.009985823189771365,953,1.0021543624304672,1,0.0049358767628737,0.007280192251402244,0.009558362216664857,2.435393876144094e-4,4.786229113967928e-5,2.9868941403955827e-5,3.549413675919561e-5,6.1013895376317746e-5,3.227938735170159e-5,1070,473
N3_0[3],0.00493786908229327,2.108924167641495e-5,8.796458484779971e-4,0.0033904257468737637,0.004325278819721727,0.004883394339597661,0.005494743154880485,0.006832036767532719,1726,1.0021720618544856,1,0.00358307617390093,0.004883394339597661,0.0064429280483534156,3.271655698828353e-5,2.293811183970082e-5,2.4050675395222675e-5,2.3907002061094012e-5,6.735630302720421e-5,1.496185414032989e-5,1760,2419
N3_0[4],0.007495450547138513,2.2778375235488973e-5,0.001252397001352567,0.005121640144983987,0.006637029980279608,0.007467542404732146,0.0082934362078469,0.009991121354656409,3016,1.0010461795529533,1,0.005504296719052277,0.007467542404732146,0.00956401303349998,4.728548811309182e-5,2.997781163409938e-5,2.551578962633116e-5,3.024159627732989e-5,7.044651319384945e-5,1.62181900133234e-5,3033,3407
N3_0[5],0.0024670006984727553,1.6085191122831157e-5,6.666547772600843e-4,0.0013069552374552881,0.001983211003908546,0.0024118893090133947,0.002890084290039726,0.0038943995117477702,1696,1.0010931960071106,1,0.0014637184088723575,0.0024118893090133947,0.003674494671102633,2.0862581661699998e-5,1.9634945993910304e-5,1.4526664393673056e-5,2.064860300576691e-5,4.174566146711387e-5,1.212218801021554e-5,1855,872
