"Parameter","mean","se_mean","sd","X2.5.","X25.","X50.","X75.","X97.5.","n_eff","Rhat","valid","Q5","Q50","Q95","MCSE_Q2.5","MCSE_Q25","MCSE_Q50","MCSE_Q75","MCSE_Q97.5","MCSE_SD","Bulk_ESS","Tail_ESS","Temp","TL"
"N1_0[5]",414869.512549312,105.257654742661,6727.40881448844,401709.902498384,410309.911180278,414834.304518744,419464.933088644,427995.926535372,3991,1.00023685406929,1,403842.954619694,414834.304518744,426055.233669592,187.161111522611,141.024183414993,150.535980429588,159.348563995707,305.63778307024,74.4337162981914,4112,4097,20,3
"N2_0[1]",0.0422867212867851,0.00029626588104164,0.0119655500848275,0.0236967679732649,0.0338020738552631,0.0408997209428835,0.048852191485624,0.0696675695941729,1637,1.00153087419324,1,0.0255633519773435,0.0408997209428835,0.0639700971451059,0.000353784999171361,0.00033365654568104,0.000304396643071983,0.000407152823657143,0.000845090137409764,0.000209529083502668,1445,1173,20,3
"N2_0[2]",0.0808144728501023,0.000833829448942958,0.0239764115589995,0.0494535192630781,0.0645224041144145,0.0755498995707026,0.0913990433045757,0.140903303716727,820,1.00038189652938,1,0.0528369592673514,0.0755498995707026,0.126932039733662,0.000441509150228222,0.000334294610481845,0.000602254865838377,0.00095255248530042,0.00531041126056538,0.000642407780208038,1189,705,20,3
"N2_0[3]",0.0459592606114739,0.00021425679583182,0.00892693556466258,0.0304935180705161,0.039622688967004,0.0453909861947362,0.0518161859216149,0.0648172192690491,1736,1.00279668309734,1,0.0324370179430138,0.0453909861947362,0.0614804941947221,0.000366102559545266,0.000272298645615333,0.000256009824463992,0.000235010513360778,0.000512497851823751,0.000151527895422794,1727,2758,20,3
"N2_0[4]",0.0183317907451387,0.000176834344357852,0.00637710352174859,0.00906493250204513,0.0142406047186518,0.0174462525733714,0.0212596886551471,0.0326513520583759,1320,1.00147183134686,1,0.0101268771196189,0.0174462525733714,0.0291308850007518,0.000163639565684093,0.00012155370589366,0.000132316568112942,0.000235710367893339,0.000757948794571865,0.000130060274609849,1584,1100,20,3
"N2_0[5]",0.0551995441115734,0.000373454410606646,0.0135957978168394,0.0315119967494796,0.045514119636113,0.0544648338262172,0.0634764724527224,0.0846488352632067,1327,1.00243011466386,1,0.0347116183617027,0.0544648338262172,0.079603046077647,0.00134429731354208,0.000495649029098922,0.000373761359939256,0.000401811604085388,0.000648416316132008,0.000264130281262823,1189,925,20,3
"N3_0[1]",0.0032460135358254,1.90441581388811e-05,0.00075980033056824,0.0018651709171467,0.00271555699509181,0.00321323174539139,0.00373799672309725,0.00482631851910843,1574,1.00143011822754,1,0.00206487522299796,0.00321323174539139,0.00457094819423371,2.99678536741547e-05,1.55785153223903e-05,1.91445755970529e-05,3.35989459401304e-05,4.12083990361427e-05,1.39488428555661e-05,1652,1743,20,3
"N3_0[2]",0.00726290114274743,4.56360678268414e-05,0.00141361301910786,0.00445377962406873,0.00633686285241749,0.00728019225140224,0.00820966622893495,0.00998582318977136,953,1.00215436243047,1,0.0049358767628737,0.00728019225140224,0.00955836221666486,0.000243539387614409,4.78622911396793e-05,2.98689414039558e-05,3.54941367591956e-05,6.10138953763177e-05,3.22793873517016e-05,1070,473,20,3
"N3_0[3]",0.00493786908229327,2.10892416764149e-05,0.000879645848477997,0.00339042574687376,0.00432527881972173,0.00488339433959766,0.00549474315488049,0.00683203676753272,1726,1.00217206185449,1,0.00358307617390093,0.00488339433959766,0.00644292804835342,3.27165569882835e-05,2.29381118397008e-05,2.40506753952227e-05,2.3907002061094e-05,6.73563030272042e-05,1.49618541403299e-05,1760,2419,20,3
"N3_0[4]",0.00749545054713851,2.2778375235489e-05,0.00125239700135257,0.00512164014498399,0.00663702998027961,0.00746754240473215,0.0082934362078469,0.00999112135465641,3016,1.00104617955295,1,0.00550429671905228,0.00746754240473215,0.00956401303349998,4.72854881130918e-05,2.99778116340994e-05,2.55157896263312e-05,3.02415962773299e-05,7.04465131938494e-05,1.62181900133234e-05,3033,3407,20,3
"N3_0[5]",0.00246700069847276,1.60851911228312e-05,0.000666654777260084,0.00130695523745529,0.00198321100390855,0.00241188930901339,0.00289008429003973,0.00389439951174777,1696,1.00109319600711,1,0.00146371840887236,0.00241188930901339,0.00367449467110263,2.08625816617e-05,1.96349459939103e-05,1.45266643936731e-05,2.06486030057669e-05,4.17456614671139e-05,1.21221880102155e-05,1855,872,20,3
"r",0.158065188365342,0.000239590143034293,0.0125694013934746,0.133793805607181,0.149304631342392,0.158000280450214,0.166353911395948,0.182935327705249,2737,1.00247719162833,1,0.137911728825174,0.158000280450214,0.1791834573244,0.000554560492926154,0.000297865255440219,0.000296406240976488,0.00025917255564771,0.000598525646165943,0.000169433771665983,2744,3162,23,3
"Q",2.06937112973793e-07,1.83063909819954e-10,1.5210490042363e-08,1.78350537700256e-07,1.96603945884592e-07,2.06522193629222e-07,2.16538947175594e-07,2.38424241862969e-07,6865,1.00000321274954,1,1.82915530628718e-07,2.06522193629222e-07,2.32561725381421e-07,4.14555761977308e-10,2.59699796717864e-10,2.29382129697107e-10,3.54934485217005e-10,8.04039984444833e-10,1.30450744257918e-10,6955,4747,23,3
"a1",4.71789549483658,0.0492790980827498,1.68513845940921,2.49103367249437,3.51413513732566,4.35630677945307,5.52541713372113,8.9479199430051,1163,1.00239396340307,1,2.72127227644591,4.35630677945307,8.02231588454559,0.0423194118969252,0.0376254727935603,0.049210472146958,0.0662837476714602,0.127684790235045,0.0348542795044469,1070,2214,23,3
"h1",4.09186629483486e-06,9.65792612790574e-09,2.86018683146335e-07,3.45140203903953e-06,3.91734305825256e-06,4.12416311468992e-06,4.29991835877137e-06,4.5485528770196e-06,865,1.00193077417105,1,3.57515008609324e-06,4.12416311468992e-06,4.49763063473957e-06,2.12475295295229e-08,1.14761695120789e-08,9.98523280093584e-09,8.81257925017734e-09,8.29671756463369e-09,6.83145743688897e-09,925,1469,23,3
"w1",2.15644803490945,0.00709040202758902,0.537131879966913,1.09344519884516,1.794822117412,2.15928944493956,2.52039749172781,3.18430422630146,5701,1.00042197151212,1,1.26281452494708,2.15928944493956,3.03760057185445,0.0313098473797089,0.0129717453132178,0.00807429161399287,0.00869897369990258,0.020832406457773,0.00501392619524854,5821,3001,23,3
"a2",26.735637619986,0.285582642962607,8.5787015317729,15.2337231336838,20.7703061272192,24.9439426843181,30.8399822717081,47.8979024688347,894,1.00169267592528,1,16.2844416043314,24.9439426843181,43.2371505237269,0.141532092704505,0.190184146686244,0.247282159700912,0.356058443032589,0.963571186905131,0.202002730984237,1009,1810,23,3
"e2",0.0822331636302296,0.00036632739570637,0.0155796887290676,0.0538176799430848,0.0712942813280888,0.0814810034995244,0.0925074744801478,0.114479184240008,1793,1.00037057872903,1,0.0579167969149782,0.0814810034995244,0.108381735513464,0.000608563017483403,0.000520331202414744,0.000420160423563652,0.000428800719421134,0.000994963068726228,0.000259074366884921,1735,2459,23,3
"d2",0.0252095553103953,5.52785893866349e-05,0.00408676328567258,0.0173721260820073,0.022474353442323,0.0251145714171095,0.0278326084261988,0.0335713536097075,5429,1.00131980857402,1,0.0186055069561207,0.0251145714171095,0.0320561584977117,0.000118070861051523,7.98109536773589e-05,6.31284558210311e-05,8.77538936558363e-05,0.00017109910454725,3.90899514265603e-05,5402,3618,23,3
"h2",0.188224445348944,0.000836273302379203,0.0429425476158088,0.108741322775227,0.15916280937478,0.187007954504339,0.215336737405683,0.278744904917586,2624,1.00024054843705,1,0.119534924846146,0.187007954504339,0.262324387939739,0.0016758358176467,0.00115374801948041,0.0010818349978451,0.00089222956105911,0.00172449051218412,0.000591399945096345,2545,3039,23,3
"w2",6.74393486276456,0.133219460126152,5.66944162041116,0.230561171015531,2.34751784617625,5.31305568978979,9.58973962628203,21.0982454117559,1811,1.00093562259145,1,0.45361129706254,5.31305568978979,18.1800043805865,0.0296357764140179,0.0813767336281992,0.148948124040221,0.241047838954838,0.429150087767995,0.0942155580959059,2009,2961,23,3
"N1_0[1]",349387.211298922,1153.07233234109,43602.5824658723,266391.479108078,319149.468296078,348975.437055667,378624.707003136,436327.442862446,1411,1.0008375790411,1,278189.10353362,348975.437055667,422547.953569827,1927.55309179518,1488.27850792499,1160.12031052451,1078.75806260342,1294.06066246706,815.511632700322,1414,2525,23,3
"N1_0[2]",244627.694114552,462.302588792532,22015.5056675938,203915.698145449,229705.055754109,243917.814010773,258200.3122976,291278.561983726,2266,1.00041877016859,1,210284.010737097,243917.814010773,281528.771041662,1375.40361902006,577.979715236288,445.120714778139,594.146287995041,1628.15641869206,326.939347726703,2218,3332,23,3
"N1_0[3]",231184.608054957,352.22983670654,20393.0497185103,193973.284019966,217860.393441097,230013.562002543,243102.161121766,274099.678288615,3343,1.00110097652799,1,199986.029245892,230013.562002543,265744.585948024,901.012851104169,428.479188969039,351.590717943414,527.654204125953,1315.77480557913,250.0091431793,3422,3863,23,3
"N1_0[4]",220622.24612588,453.854871476432,22181.8584421952,182136.183600529,205834.539647209,218063.006203655,232873.994761562,272786.131329451,2369,1.00069678013125,1,188667.185947003,218063.006203655,261781.57447868,753.834373073565,372.364727965716,461.34587255794,600.568731821186,1958.71911487929,323.670692254918,2510,3008,23,3
"N1_0[5]",223382.984972103,85.2627673222064,6713.12869053847,210362.426458826,218801.181044913,223439.600889542,227964.622773652,236095.629903301,6159,1.00070129463561,1,212294.93282259,223439.600889542,234293.569232085,252.756930883508,113.347244472665,95.4274676145578,88.2021532567451,341.682265061594,60.292717751503,6212,3594,23,3
"N2_0[1]",0.0632363780543016,0.000674853470346393,0.0274979707719432,0.0193657946791156,0.0430155484794443,0.0596911908647316,0.0798650204682758,0.126523342508894,1653,1.00095330554085,1,0.0249911259916476,0.0596911908647316,0.113220035158836,0.000836196565708719,0.000632941128422014,0.000762922794191028,0.000922789649807139,0.00197373201022826,0.000477277320187698,1491,1853,23,3
"N2_0[2]",0.117461678866681,0.000882837525652627,0.0414961099674312,0.0554695864605445,0.0881760276415205,0.111697008315409,0.139183537825717,0.215002215322273,2204,1.00139275137683,1,0.0626255593440465,0.111697008315409,0.191280239796299,0.00114922518160655,0.000799558600386857,0.000768375314609236,0.00108434595785029,0.00366164379329534,0.000624342833307227,2134,2967,23,3
"N2_0[3]",0.11577699359143,0.00099942040954542,0.0468713911334595,0.0486333937539988,0.0819060354266466,0.107541326663362,0.14098336829529,0.227711304040662,2171,1.00137419396493,1,0.0550136632223837,0.107541326663362,0.203814209944786,0.0008325353885489,0.00089160834252023,0.00114387587126992,0.00123319903260688,0.00317861423357924,0.000706790683346924,1901,2348,23,3
"N2_0[4]",0.0901809581323898,0.00103149777713913,0.0411338078080068,0.0351233530959823,0.0600708003600669,0.0817659945462271,0.111182477111012,0.194526935701324,1568,1.00178465882917,1,0.040333584430885,0.0817659945462271,0.167582017779072,0.000568976615970211,0.000753083113756957,0.000937083934797668,0.00167617884190958,0.00447094764582459,0.000729512891010962,1513,3280,23,3
"N2_0[5]",0.136361098015681,0.00115815169574518,0.0465679486920277,0.0569214975716325,0.101474812044171,0.133437732295854,0.166742985546457,0.235137198159047,1599,1.00257588164724,1,0.0653553033749339,0.133437732295854,0.218953117676347,0.000925574458541203,0.00142109342160335,0.00134192301634709,0.00124075012365803,0.00227485047874287,0.000819084701759612,1516,2205,23,3
"N3_0[1]",0.00363769780868951,2.46266691741025e-05,0.00109185611998844,0.00185781119702333,0.00286686962709303,0.00352804565847541,0.00425830194522609,0.00606998825904536,1945,1.00012023411958,1,0.00208122191676124,0.00352804565847541,0.00558409519446652,2.56977126122698e-05,2.24796700086785e-05,2.80551912286227e-05,3.41496715435515e-05,0.0001204656426967,1.78127600214083e-05,2099,2455,23,3
"N3_0[2]",0.00382909508488353,1.67511738460518e-05,0.00101415242819479,0.00196176954405717,0.00312979129510918,0.00378861591930734,0.00449058123175222,0.00591449744421809,3658,0.999996497997858,1,0.00222061333895381,0.00378861591930734,0.00556969899353472,3.80216134025759e-05,2.38394252273983e-05,2.32198810807675e-05,2.09388798699619e-05,4.94309636569199e-05,1.1845811286708e-05,3543,3582,23,3
"N3_0[3]",0.00715791092704387,2.39786935119384e-05,0.00145688771326917,0.0043348040883045,0.00617399461744145,0.00713738331038333,0.00811528397051344,0.0100390924346507,3658,1.00075027481168,1,0.00480052792423291,0.00713738331038333,0.00958909712119854,5.86077312017771e-05,3.61466079269448e-05,2.78489311790458e-05,2.88628130468861e-05,6.26585942425937e-05,1.69568366405701e-05,3670,3576,23,3
"N3_0[4]",0.00713939714489083,2.36682447386916e-05,0.00139609409564933,0.00449359064029265,0.00620310545149951,0.0071391006794094,0.00807927936191724,0.00987943046301698,3458,1.0002529003726,1,0.0048416291231929,0.0071391006794094,0.00948068885165941,4.61200420880867e-05,3.37713480749232e-05,2.4855917011863e-05,2.6909720422413e-05,4.5408220911888e-05,1.67373795010948e-05,3452,3409,23,3
"N3_0[5]",0.00530826629041035,2.6466065233948e-05,0.00128502845446869,0.00295791380429642,0.00438731396298021,0.0052470268172435,0.00618657444781549,0.00788118651846946,2341,1.00126527906316,1,0.00328212607408308,0.0052470268172435,0.00746300376737083,6.07917792450508e-05,2.72607101213912e-05,3.18418828452335e-05,3.74943117019623e-05,5.36961020595863e-05,1.87166500266122e-05,2326,2852,23,3
"r",0.152906444676065,0.000156306166512134,0.00938737155264829,0.134931054711892,0.146370230267827,0.152660480436619,0.159024377888456,0.172121107989099,3615,1.00032256146377,1,0.137824045313953,0.152660480436619,0.168926751220902,0.000366894841510132,0.000197330466880238,0.00013328439127451,0.000233650725274273,0.000381726024779996,0.000110923585393165,3633,3971,26,3
"Q",1.90274813212769e-07,1.27166258974543e-10,1.00792061878322e-08,1.71523874512691e-07,1.83417387851974e-07,1.89846641839786e-07,1.96678133843291e-07,2.11025571091075e-07,6283,1.00023518868382,1,1.74525743617353e-07,1.89846641839786e-07,2.07492076312503e-07,3.82528360728429e-10,2.08980286786462e-10,1.57341765811235e-10,1.80154494693958e-10,4.86403258534402e-10,9.08600697403173e-11,6423,4565,26,3
"a1",5.24066155776144,0.0293541942848877,1.62078571772662,2.67894984737745,4.07731899746246,5.02175344896242,6.17567392374773,8.98348885615411,3009,1.00077336992742,1,3.0169299666615,5.02175344896242,8.20179691458006,0.0381212866714395,0.0313513727189942,0.0350503204365484,0.0456114827615504,0.105558422735483,0.0207585359438933,2832,3095,26,3
"h1",1.08739652052295e-05,5.05714794898297e-09,2.39726444117158e-07,1.0322015863458e-05,1.07326758588347e-05,1.08937955639817e-05,1.10410781536299e-05,1.12743771659267e-05,2223,1.00028012869846,1,1.04424942907617e-05,1.08937955639817e-05,1.12259954956964e-05,1.86666007718269e-08,5.98214156233325e-09,5.40473655972976e-09,4.05320410673691e-09,5.88220022957222e-09,3.57640785910174e-09,2291,2931,26,3
"w1",12.5202515314616,0.0673182301929836,4.03890771236522,5.48997664546097,9.64815260107603,12.1806559467364,15.0814567210728,21.3158433449169,3570,1.00050120975327,1,6.47083303294587,12.1806559467364,19.7007213334746,0.15078014877349,0.0844483332080825,0.0953063925240718,0.0908303704027524,0.166443419055291,0.0476050345533411,3293,2869,26,3
"a2",30.6223367156631,0.130894590927954,7.14336066552353,19.2786263054381,25.4851910607381,29.6889881176087,35.0002283740901,47.024680166608,2972,0.99998248608482,1,20.443798758244,29.6889881176087,43.6531482734586,0.167249794233717,0.118932067880966,0.14224962455984,0.207664298178074,0.36184275516182,0.0925655186235396,2914,3535,26,3
"e2",0.0812413078030554,0.000224068474621113,0.0128757272434614,0.057495368308699,0.0724504843760676,0.0805198686442969,0.0895033550074237,0.107933366271341,3283,1.00047650541407,1,0.0609089231043481,0.0805198686442969,0.103582557868145,0.000527408251693263,0.000232997883735667,0.00027287621782273,0.000267715322787451,0.000420451181303669,0.000158454334902648,3211,2998,26,3
"d2",0.0394224227337949,0.000103688820475917,0.00730911310202738,0.0256605198812138,0.034515076469068,0.0393701813751782,0.0441183274306604,0.0545098518682085,4951,1.00042248523454,1,0.0277313155523738,0.0393701813751782,0.0516447447098196,0.00022132872319376,0.000154307778463536,0.000145329668606517,0.000140787865526435,0.00021288643237858,7.33233722779689e-05,4905,4057,26,3
"h2",0.150835804885094,0.000790397998028432,0.0480638995856749,0.0580885880219952,0.118681016414682,0.150038844845602,0.182756590846148,0.24808301113356,3667,0.999992287124594,1,0.0724846119747846,0.150038844845602,0.232582124793437,0.00201651648296174,0.000930411536465156,0.000814769213079033,0.000824296716007311,0.00169358719671622,0.000558939872897064,3612,3041,26,3
"w2",9.75593255697401,0.0981018370452594,6.51224385438482,0.628522794428682,4.59860645560362,8.7693928388363,13.8289324210923,24.4234972355052,4402,1.00036626834117,1,1.12994433381331,8.7693928388363,21.8120780247573,0.0554420042467269,0.111685760432295,0.138144016978892,0.123852876190837,0.393891133115826,0.0693730661723116,3916,3268,26,3
"N1_0[1]",228059.846361085,401.27182197519,24359.8057541097,184106.224730649,211711.510535112,226481.448790156,243394.294639819,281174.541355774,3668,1.00022253273402,1,190069.719028341,226481.448790156,269977.154022379,620.546337514636,437.849185265019,476.308909862477,513.843383175219,1032.80458935798,283.764485679783,3642,4003,26,3
"N1_0[2]",237442.644330666,427.575066522337,25972.4446309047,188744.343643453,219745.772858805,236649.632231836,253997.780054134,290469.143366722,3690,1.00067990470837,1,196348.370147563,236649.632231836,282118.663043138,934.730115271304,477.210956948446,574.739972958836,559.690064214374,1195.29454656108,302.36513153359,3666,3657,26,3
"N1_0[3]",232769.694950787,422.758193140982,27311.1262258159,184234.92224602,213657.178421702,230961.993479028,250121.759682719,292264.928115953,4160,0.99981417844645,1,191235.321471783,230961.993479028,280178.585090679,991.426733209562,492.890849094998,415.914615265894,635.361944868491,1423.08949900939,299.879479595095,4195,4223,26,3
"N1_0[4]",247836.330356418,400.334871448173,24346.968686117,204458.186357972,231075.381645149,246431.91025383,262891.703638158,298603.364594332,3695,1.00031361526529,1,210076.617673574,246431.91025383,289545.546650741,847.591155728805,427.471726878255,439.312429067155,446.433079359151,1911.33568822127,283.101828198948,3667,3806,26,3
"N1_0[5]",288498.956821146,77.7521184366483,6577.76588483391,275658.728981713,284101.230867388,288430.63096663,292996.649860442,301508.582090496,7154,1.00037645011923,1,277578.671029942,288430.63096663,299272.470660296,224.89705374933,126.872233522125,90.5555159883806,117.830482757505,231.7846248844,54.9812907731269,7138,3979,26,3
"N2_0[1]",0.0662038359740302,0.000466592184547514,0.0307517052551354,0.0234104128918435,0.0442926096850658,0.059992047019763,0.082133847773644,0.141694425383916,4313,1.00059995230556,1,0.0278728484085705,0.059992047019763,0.124967842500495,0.000520103055498468,0.000419565499807859,0.000509779198125705,0.00070707803565679,0.00213530637821696,0.000329952654123107,4016,3894,26,3
"N2_0[2]",0.0331522815907028,0.000332117312192601,0.0220020309683226,0.00664519621137366,0.0178712966441249,0.0280537433106124,0.0423588603042011,0.0906630706734669,4362,1.00050088321384,1,0.00866757091906423,0.0280537433106124,0.0750930721901281,0.000263690936343609,0.000266071914505889,0.000318872255909012,0.00043049557287891,0.00172852285961664,0.000234858012240938,3847,3337,26,3
"N2_0[3]",0.0669269737419483,0.000464139022034987,0.0308555430772805,0.0249655376132812,0.0441193986223768,0.0601574615019211,0.0842176540814612,0.140663790004375,4406,1.00016688732038,1,0.0286271924267001,0.0601574615019211,0.126267081339253,0.000474876167719592,0.00045516027620553,0.00065030728423595,0.000920081567102084,0.00171531796384015,0.000328217511894443,4069,4034,26,3
"N2_0[4]",0.0752837603888679,0.000475394782152178,0.0334746038118434,0.0269607949287192,0.0505653812826958,0.0694663782983686,0.094243300207932,0.155194109407744,4932,1.00006527179397,1,0.0318394187915037,0.0694663782983686,0.138300288280745,0.000849711799672028,0.000479129071070821,0.000581957901736124,0.000914774155625145,0.0018697727683869,0.000336174650695148,4465,3714,26,3
"N2_0[5]",0.0795710669901405,0.000388549190855076,0.0269119907013401,0.0361313809401703,0.0600755118761356,0.0766548481237146,0.0949942747672465,0.141680589801567,4757,1.00024719164667,1,0.0414753462425255,0.0766548481237146,0.127943202412532,0.000560317946609875,0.000411941866430593,0.000428528661654555,0.000459466508807203,0.00114479769171283,0.000274762473359924,4456,3607,26,3
"N3_0[1]",0.00510239407403081,2.00592170915989e-05,0.00125477688968179,0.00285798257170323,0.0042156776279496,0.00503732837119137,0.00591405911161851,0.00772150399830576,3852,1.00227573707659,1,0.003174140496904,0.00503732837119137,0.00727913670015588,3.03212286775984e-05,2.80690713693999e-05,2.4567188765293e-05,3.18219087053206e-05,5.3697172943637e-05,1.41850658104515e-05,3802,3705,26,3
"N3_0[2]",0.00211905556493122,1.29066767125614e-05,0.000852593600909441,0.0007287280367927,0.00149827256842808,0.00201681068301883,0.00264179759275455,0.00398365657362689,4351,1.00063663611867,1,0.000892337561293892,0.00201681068301883,0.00364130942206648,2.24791126334921e-05,1.38519660664822e-05,1.23302612389203e-05,1.95676474452004e-05,4.50779789369629e-05,9.12700869316748e-06,4124,3587,26,3
"N3_0[3]",0.00694956519151634,2.3776436845131e-05,0.00158766945223756,0.00413978254514515,0.00582227633312596,0.00688285203634311,0.00795406476124053,0.0103645671188186,4435,1.00012529654723,1,0.00452300995008931,0.00688285203634311,0.00968589486748811,4.63427995084811e-05,3.25329503939099e-05,3.1318517164744e-05,3.26145832493935e-05,7.8971189859443e-05,1.69548772671958e-05,4362,4452,26,3
"N3_0[4]",0.00370984810791066,1.90058445578037e-05,0.00116312683254309,0.00172121375605663,0.00288332061560162,0.00359432251056838,0.00443164175515757,0.00622900040141869,3735,1.00100581132765,1,0.00200896609595077,0.00359432251056838,0.00578928159189798,3.63624974745709e-05,2.04017055540225e-05,2.20952861966644e-05,2.14851044273152e-05,4.57722561662656e-05,1.34402083022509e-05,3665,3857,26,3
"N3_0[5]",0.00367504201726899,1.60701944703881e-05,0.000977768819962739,0.00197351358358185,0.00298783274218045,0.00360251400020271,0.00426917388075684,0.00582478825334108,3685,1.00006214593366,1,0.00220818595898976,0.00360251400020271,0.00539043808365949,3.26663115146868e-05,1.84349498892418e-05,1.90885477725747e-05,1.91487480915996e-05,4.3635678251823e-05,1.13642388979883e-05,3577,3449,26,3
