Iteration,r,Q,a1,h1,w1,a2,e2,d2,h2,w2,N1_0.1,N1_0.2,N1_0.3,N1_0.4,N1_0.5,N2_0.1,N2_0.2,N2_0.3,N2_0.4,N2_0.5,N3_0.1,N3_0.2,N3_0.3,N3_0.4,N3_0.5
46,0.1559570607039667,1.831661147708114e-7,4.908717981828919,4.260363670867451e-6,1.0591400546222343,27.85143517225233,0.07174589085225713,0.024047922490824387,0.16069534812757677,16.389686773680808,360566.9038110418,244729.3702095114,252184.8970228022,243033.32202937652,234707.6607871062,0.07462594217391826,0.10250280777160352,0.13750417026934741,0.08083540233714415,0.11137603372333849,0.0028362225682729563,0.003191667133594791,0.004660486781136481,0.005864446981869606,0.004746942847765716
47,0.144210533630114,2.1456012321616266e-7,3.5697964330993432,3.8914437770205325e-6,2.4407997763189018,29.647665460782225,0.0943278190459824,0.030364073168105726,0.19125675742971301,8.463403138699984,318817.54818024306,225595.02856935747,221082.80436988626,229914.19848035666,216721.59938458927,0.030758020579268887,0.05465540853221014,0.13068316385954895,0.06471215020556317,0.10265483819676187,0.003721354316944632,0.005619006956400947,0.004911046597193772,0.007614458923118728,0.005089626358048831
48,0.1338775350628922,1.9662655999602019e-7,2.85320042276566,3.728372680152805e-6,1.6707181723382087,29.372611925370546,0.09932406710327647,0.026976808275421652,0.19894240641331776,5.932184858653435,276462.86903669353,226527.69097401164,217049.71886666986,211419.14082196023,227061.8556460115,0.03654567285552572,0.07061736719925499,0.1246442869433764,0.08637609921102184,0.14330201378408763,0.0032332184515123054,0.005744861296500387,0.0064834529234226125,0.007379181873362619,0.0042581337775735965
49,0.16821951693493162,2.041101042763481e-7,4.04132781320882,3.992925195643548e-6,2.7130331535524257,38.53395094534673,0.06606024435879698,0.024131116402089117,0.22425320097401552,12.91233738567981,357969.56113808043,253041.55482438565,197163.21344982026,201904.6177871873,218658.33772536516,0.07348573222584813,0.139893503538451,0.12954063430499127,0.1530139765180104,0.14877717386316752,0.003956544596222118,0.004194528541421241,0.005314652853036811,0.004351757983757621,0.004789060528126888
50,0.16961050909341255,1.9638722352711065e-7,5.117340818422679,4.142135495731367e-6,2.443374696440969,23.665847596729293,0.06793311641678054,0.01917207696761764,0.11845208241944034,3.662588751153923,327241.26010972273,223096.70934678693,184951.98321101393,196761.39429254667,215793.85226126455,0.04208479175632175,0.07809323106538461,0.12808499639026455,0.07673836648681004,0.1185934034342777,0.0031461145371238022,0.0047300989794364,0.0059375486837323814,0.007158716522255438,0.005619443889018574
51,0.17594596945560684,2.110130962487399e-7,5.444438693673032,4.2549775624355965e-6,1.733092717992673,24.372477576982455,0.06530762576662,0.023946731970479876,0.1879399677249168,3.227275038577301,353636.0630719899,256622.51890089523,231151.30468415754,216239.93662003826,214619.6288039452,0.07604895009657117,0.1457677313171365,0.08979947083283883,0.09615041229486992,0.12500017949323788,0.0048696610468517395,0.0030026915801186988,0.008120842990454067,0.006677893026848037,0.0059662214910281945
52,0.153441060850174,2.0244470881535054e-7,3.2743647996575516,3.981161327002874e-6,2.9453875114949786,26.629526079301893,0.10321591916718484,0.032194057810590454,0.2137390434653448,8.883266455644359,329100.92324139364,278885.17101869994,226633.5811260196,220348.33489574355,228344.44477211294,0.054365404119312,0.19681692965656036,0.12721590960080345,0.10966904558615938,0.17276791716925535,0.0028609259837530533,0.0018600682631350783,0.0064659625962596385,0.006419455150400109,0.004851100806648443
53,0.1627586367786275,2.1203340560165657e-7,3.6674106870072616,4.070975343277957e-6,2.4572784338589098,29.65653265259861,0.09460185289813451,0.024515246141254415,0.25180413362157805,3.810351054190626,331093.7853290809,241772.03051009003,236484.28177508852,202713.03490503706,216611.259991306,0.07032442206797737,0.10618488312543445,0.0798555160474203,0.07387248579986867,0.11493770993832905,0.00295562828385064,0.003229889340676363,0.006677306853313227,0.005159932230373928,0.004281864648684249
54,0.179552853172788,2.0190647518185592e-7,4.227791777410493,4.098510636047077e-6,2.30148794023169,25.106378362337423,0.0692802285375953,0.02561041591499237,0.20086345687552257,0.24740394174859737,346002.85164706083,239327.21874217733,223322.74013826944,211348.22435678102,214716.44575969598,0.08487655103147544,0.18390827174254917,0.1144599266083159,0.12511213309271657,0.1756470654316256,0.003996981232284874,0.0035314518556568107,0.00806176579164226,0.007053615198017703,0.005576036544050847
55,0.1625736611899307,2.0189071759128596e-7,3.4854871938075638,3.6389842575399977e-6,2.7260083028281703,43.180773313329205,0.05704403858315649,0.024585846479081342,0.1646204183889401,7.233702001292295,274434.56210950034,202652.4642216009,240248.03720153397,199322.94021695148,230936.63110193715,0.030173564776952218,0.10348161663110991,0.04893407199099452,0.08798368284103289,0.190270342743422,0.006518843126097874,0.003048202572770515,0.010466115555040269,0.007596066170229737,0.003848615361463732
